date,mmwr_year,mmwr_week,state,state_name,population,region,region_name,cases,deaths,hosp,series_complete,booster
2020-08-22,2020,34,MN,Minnesota,5707165,5,Midwest,4330,59,230,NA,NA
2020-08-29,2020,35,MN,Minnesota,5707165,5,Midwest,4631,41,265,NA,NA
2020-09-05,2020,36,MN,Minnesota,5707165,5,Midwest,5821,51,267,NA,NA
2020-09-12,2020,37,MN,Minnesota,5707165,5,Midwest,4753,57,241,NA,NA
2020-09-19,2020,38,MN,Minnesota,5707165,5,Midwest,4001,47,254,NA,NA
2020-09-26,2020,39,MN,Minnesota,5707165,5,Midwest,6250,57,356,NA,NA
2020-10-03,2020,40,MN,Minnesota,5707165,5,Midwest,7094,73,387,NA,NA
2020-10-10,2020,41,MN,Minnesota,5707165,5,Midwest,7573,85,457,NA,NA
2020-10-17,2020,42,MN,Minnesota,5707165,5,Midwest,9194,100,483,NA,NA
2020-10-24,2020,43,MN,Minnesota,5707165,5,Midwest,10626,124,622,NA,NA
2020-10-31,2020,44,MN,Minnesota,5707165,5,Midwest,12816,156,768,NA,NA
2020-11-07,2020,45,MN,Minnesota,5707165,5,Midwest,21435,218,1097,NA,NA
2020-11-14,2020,46,MN,Minnesota,5707165,5,Midwest,33592,282,1486,NA,NA
2020-11-21,2020,47,MN,Minnesota,5707165,5,Midwest,47353,407,1676,NA,NA
2020-11-28,2020,48,MN,Minnesota,5707165,5,Midwest,47147,444,1568,NA,NA
2020-12-05,2020,49,MN,Minnesota,5707165,5,Midwest,38057,471,1430,NA,NA
2020-12-12,2020,50,MN,Minnesota,5707165,5,Midwest,36162,482,1235,NA,NA
2020-12-19,2020,51,MN,Minnesota,5707165,5,Midwest,22663,407,959,285,0
2020-12-26,2020,52,MN,Minnesota,5707165,5,Midwest,16087,328,832,338,0
2021-01-02,2020,53,MN,Minnesota,5707165,5,Midwest,10649,281,804,570,0
2021-01-09,2021,1,MN,Minnesota,5707390,5,Midwest,14468,239,730,14740,0
2021-01-16,2021,2,MN,Minnesota,5707390,5,Midwest,12783,215,626,49388,0
2021-01-23,2021,3,MN,Minnesota,5707390,5,Midwest,9163,133,487,84070,0
2021-01-30,2021,4,MN,Minnesota,5707390,5,Midwest,7822,121,411,143220,0
2021-02-06,2021,5,MN,Minnesota,5707390,5,Midwest,6515,99,371,199595,0
2021-02-13,2021,6,MN,Minnesota,5707390,5,Midwest,6162,93,337,293031,0
2021-02-20,2021,7,MN,Minnesota,5707390,5,Midwest,5508,65,276,428754,0
2021-02-27,2021,8,MN,Minnesota,5707390,5,Midwest,5487,48,278,558257,0
2021-03-06,2021,9,MN,Minnesota,5707390,5,Midwest,5600,55,234,704481,0
2021-03-13,2021,10,MN,Minnesota,5707390,5,Midwest,6611,59,293,852309,0
2021-03-20,2021,11,MN,Minnesota,5707390,5,Midwest,6949,40,359,989789,0
2021-03-27,2021,12,MN,Minnesota,5707390,5,Midwest,8592,36,397,1167612,0
2021-04-03,2021,13,MN,Minnesota,5707390,5,Midwest,10981,50,513,1372412,0
2021-04-10,2021,14,MN,Minnesota,5707390,5,Midwest,13112,61,668,1628339,0
2021-04-17,2021,15,MN,Minnesota,5707390,5,Midwest,14434,66,735,1832521,0
2021-04-24,2021,16,MN,Minnesota,5707390,5,Midwest,13330,65,647,2030938,0
2021-05-01,2021,17,MN,Minnesota,5707390,5,Midwest,11551,79,665,2226968,0
2021-05-08,2021,18,MN,Minnesota,5707390,5,Midwest,10498,63,505,2418231,0
2021-05-15,2021,19,MN,Minnesota,5707390,5,Midwest,7874,70,451,2603633,0
2021-05-22,2021,20,MN,Minnesota,5707390,5,Midwest,5728,48,372,2755956,0
2021-05-29,2021,21,MN,Minnesota,5707390,5,Midwest,3742,38,293,2844050,0
2021-06-05,2021,22,MN,Minnesota,5707390,5,Midwest,1736,31,188,2917096,0
2021-06-12,2021,23,MN,Minnesota,5707390,5,Midwest,1519,35,160,3015456,0
2021-06-19,2021,24,MN,Minnesota,5707390,5,Midwest,991,27,108,3075798,0
2021-06-26,2021,25,MN,Minnesota,5707390,5,Midwest,768,20,97,3112640,0
2021-07-03,2021,26,MN,Minnesota,5707390,5,Midwest,658,12,91,3140274,0
2021-07-10,2021,27,MN,Minnesota,5707390,5,Midwest,706,14,105,3163714,0
2021-07-17,2021,28,MN,Minnesota,5707390,5,Midwest,1039,14,116,3185023,0
2021-07-24,2021,29,MN,Minnesota,5707390,5,Midwest,1618,10,161,3205257,0
2021-07-31,2021,30,MN,Minnesota,5707390,5,Midwest,2779,20,241,3224132,0
2021-08-07,2021,31,MN,Minnesota,5707390,5,Midwest,4449,22,253,3243809,0
2021-08-14,2021,32,MN,Minnesota,5707390,5,Midwest,6288,29,384,3265980,616
2021-08-21,2021,33,MN,Minnesota,5707390,5,Midwest,8295,33,480,3294448,8792
2021-08-28,2021,34,MN,Minnesota,5707390,5,Midwest,9926,54,496,3330087,19039
2021-09-04,2021,35,MN,Minnesota,5707390,5,Midwest,10937,62,522,3366042,29673
2021-09-11,2021,36,MN,Minnesota,5707390,5,Midwest,11872,68,546,3394474,37107
2021-09-18,2021,37,MN,Minnesota,5707390,5,Midwest,13249,88,645,3422265,45765
2021-09-25,2021,38,MN,Minnesota,5707390,5,Midwest,15328,112,681,3444796,64299
2021-10-02,2021,39,MN,Minnesota,5707390,5,Midwest,16463,116,726,3463007,148020
2021-10-09,2021,40,MN,Minnesota,5707390,5,Midwest,21110,140,834,3480453,234281
2021-10-16,2021,41,MN,Minnesota,5707390,5,Midwest,19851,132,824,3496545,305338
2021-10-23,2021,42,MN,Minnesota,5707390,5,Midwest,16635,124,742,3510907,380960
2021-10-30,2021,43,MN,Minnesota,5707390,5,Midwest,15854,145,786,3525738,533760
2021-11-06,2021,44,MN,Minnesota,5707390,5,Midwest,26423,163,845,3539585,685357
2021-11-13,2021,45,MN,Minnesota,5707390,5,Midwest,23741,170,1063,3552995,837266
2021-11-20,2021,46,MN,Minnesota,5707390,5,Midwest,29551,227,1095,3567232,1025084
2021-11-27,2021,47,MN,Minnesota,5707390,5,Midwest,29869,247,1181,3584912,1158202
2021-12-04,2021,48,MN,Minnesota,5707390,5,Midwest,24779,269,1290,3643253,1332620
2021-12-11,2021,49,MN,Minnesota,5707390,5,Midwest,32567,266,1207,3690380,1488276
2021-12-18,2021,50,MN,Minnesota,5707390,5,Midwest,23176,277,1044,3722270,1631598
2021-12-25,2021,51,MN,Minnesota,5707390,5,Midwest,21200,222,1013,3737942,1722296
2022-01-01,2021,52,MN,Minnesota,5707390,5,Midwest,22554,237,997,3757032,1803549
2022-01-08,2022,1,MN,Minnesota,5714300,5,Midwest,33814,229,1240,3779796,1894454
2022-01-15,2022,2,MN,Minnesota,5714300,5,Midwest,65817,191,1396,3796516,1980183
2022-01-22,2022,3,MN,Minnesota,5714300,5,Midwest,78179,221,1450,3811762,2045336
2022-01-29,2022,4,MN,Minnesota,5714300,5,Midwest,86825,237,1349,3828118,2093533
2022-02-05,2022,5,MN,Minnesota,5714300,5,Midwest,66360,180,1039,3845413,2128438
2022-02-12,2022,6,MN,Minnesota,5714300,5,Midwest,31988,171,840,3861730,2153681
2022-02-19,2022,7,MN,Minnesota,5714300,5,Midwest,21447,125,579,3876123,2172991
2022-02-26,2022,8,MN,Minnesota,5714300,5,Midwest,10113,85,427,3888775,2188360
2022-03-05,2022,9,MN,Minnesota,5714300,5,Midwest,5862,65,345,3897089,2201578
2022-03-12,2022,10,MN,Minnesota,5714300,5,Midwest,4590,58,250,3902662,2211989
2022-03-19,2022,11,MN,Minnesota,5714300,5,Midwest,3068,30,226,3907257,2221416
2022-03-26,2022,12,MN,Minnesota,5714300,5,Midwest,2802,35,205,3911280,2230715
2022-04-02,2022,13,MN,Minnesota,5714300,5,Midwest,2775,25,161,3915713,2240270
2022-04-09,2022,14,MN,Minnesota,5714300,5,Midwest,2981,24,177,3920377,2249574
2022-04-16,2022,15,MN,Minnesota,5714300,5,Midwest,3932,24,174,3925012,2258777
2022-04-23,2022,16,MN,Minnesota,5714300,5,Midwest,5379,24,237,3929313,2267220
2022-04-30,2022,17,MN,Minnesota,5714300,5,Midwest,7653,18,300,3933243,2275392
2022-05-07,2022,18,MN,Minnesota,5714300,5,Midwest,10421,31,359,3936957,2283016
2022-05-14,2022,19,MN,Minnesota,5714300,5,Midwest,14188,32,442,3940531,2290846
2022-05-21,2022,20,MN,Minnesota,5714300,5,Midwest,14803,36,474,3944086,2299589
2022-05-28,2022,21,MN,Minnesota,5714300,5,Midwest,12247,53,449,3947691,2310881
2022-06-04,2022,22,MN,Minnesota,5714300,5,Midwest,8398,44,471,3950244,2319033
2022-06-11,2022,23,MN,Minnesota,5714300,5,Midwest,14357,41,462,3953118,2328421
2022-06-18,2022,24,MN,Minnesota,5714300,5,Midwest,10569,40,415,3955744,2336402
2022-06-25,2022,25,MN,Minnesota,5714300,5,Midwest,6549,47,435,3958239,2344090
2022-07-02,2022,26,MN,Minnesota,5714300,5,Midwest,12457,35,408,3960590,2351234
2022-07-09,2022,27,MN,Minnesota,5714300,5,Midwest,8642,43,421,3962520,2356422
2022-07-16,2022,28,MN,Minnesota,5714300,5,Midwest,9524,46,471,3964969,2363836
2022-07-23,2022,29,MN,Minnesota,5714300,5,Midwest,9495,47,474,3968490,2371398
2022-07-30,2022,30,MN,Minnesota,5714300,5,Midwest,10065,31,494,3972493,2378852
2022-08-06,2022,31,MN,Minnesota,5714300,5,Midwest,10442,32,523,3975632,2385596
2022-08-13,2022,32,MN,Minnesota,5714300,5,Midwest,10243,37,573,3979220,2393033
2022-08-20,2022,33,MN,Minnesota,5714300,5,Midwest,9941,31,593,3982450,2400094
2022-08-27,2022,34,MN,Minnesota,5714300,5,Midwest,9631,56,522,3985571,2407636
2022-09-03,2022,35,MN,Minnesota,5714300,5,Midwest,8388,38,514,3988270,2413491
2022-09-10,2022,36,MN,Minnesota,5714300,5,Midwest,6438,44,436,3991775,2416561
2022-09-17,2022,37,MN,Minnesota,5714300,5,Midwest,6355,46,471,3997147,2422687
2022-09-24,2022,38,MN,Minnesota,5714300,5,Midwest,6685,41,444,4003205,2431421
2022-10-01,2022,39,MN,Minnesota,5714300,5,Midwest,6122,40,434,4009047,2440792
2022-10-08,2022,40,MN,Minnesota,5714300,5,Midwest,5964,44,466,4014900,2450711
2022-10-15,2022,41,MN,Minnesota,5714300,5,Midwest,5386,46,392,4020962,2461145
2022-10-22,2022,42,MN,Minnesota,5714300,5,Midwest,4762,41,484,4026651,2472187
2022-10-29,2022,43,MN,Minnesota,5714300,5,Midwest,5126,58,505,4032045,2484430
2022-11-05,2022,44,MN,Minnesota,5714300,5,Midwest,5021,56,456,4036716,2495895
2022-11-12,2022,45,MN,Minnesota,5714300,5,Midwest,5196,65,463,4041181,2507072
2022-11-19,2022,46,MN,Minnesota,5714300,5,Midwest,5086,61,505,4045285,2517322
2022-11-26,2022,47,MN,Minnesota,5714300,5,Midwest,6553,61,500,4048078,2524516
2022-12-03,2022,48,MN,Minnesota,5714300,5,Midwest,5221,51,582,4051629,2532125
2022-12-10,2022,49,MN,Minnesota,5714300,5,Midwest,6346,62,555,4054654,2539443
2022-12-17,2022,50,MN,Minnesota,5714300,5,Midwest,5724,51,538,4056968,2545771
2022-12-24,2022,51,MN,Minnesota,5714300,5,Midwest,5830,41,559,4058941,2550573
2022-12-31,2022,52,MN,Minnesota,5714300,5,Midwest,3663,60,563,4061044,2555043
2023-01-07,2023,1,MN,Minnesota,5737915,5,Midwest,4738,69,548,4062767,2558467
2023-01-14,2023,2,MN,Minnesota,5737915,5,Midwest,5547,51,433,4064847,2562733
2023-01-21,2023,3,MN,Minnesota,5737915,5,Midwest,2626,63,379,4066569,2566284
2023-01-28,2023,4,MN,Minnesota,5737915,5,Midwest,5337,33,407,4068120,2569375
2023-02-04,2023,5,MN,Minnesota,5737915,5,Midwest,4306,38,354,4069544,2572159
2023-02-11,2023,6,MN,Minnesota,5737915,5,Midwest,4483,33,403,4070871,2574753
2023-02-18,2023,7,MN,Minnesota,5737915,5,Midwest,4974,41,401,4072083,2577029
2023-02-25,2023,8,MN,Minnesota,5737915,5,Midwest,3340,49,341,4073015,2578820
2023-03-04,2023,9,MN,Minnesota,5737915,5,Midwest,5257,52,368,4074260,2580807
2023-03-11,2023,10,MN,Minnesota,5737915,5,Midwest,3611,44,344,4075406,2582839
2023-03-18,2023,11,MN,Minnesota,5737915,5,Midwest,2786,44,267,4076438,2584773
2023-03-25,2023,12,MN,Minnesota,5737915,5,Midwest,2611,33,247,4077548,2586600
2023-04-01,2023,13,MN,Minnesota,5737915,5,Midwest,2434,27,262,4078477,2588420
2023-04-08,2023,14,MN,Minnesota,5737915,5,Midwest,1937,40,224,4079303,2589929
2023-04-15,2023,15,MN,Minnesota,5737915,5,Midwest,1817,28,201,4080252,2591481
2023-04-22,2023,16,MN,Minnesota,5737915,5,Midwest,1622,27,169,4080924,2592933
2023-04-29,2023,17,MN,Minnesota,5737915,5,Midwest,1265,21,139,4081614,2594413
2023-05-06,2023,18,MN,Minnesota,5737915,5,Midwest,1237,22,134,4082256,2595869
2023-05-13,2023,19,MN,Minnesota,5737915,5,Midwest,1202,21,157,4082263,2595884
2023-05-20,2023,20,MN,Minnesota,5737915,5,Midwest,NA,22,81,NA,NA
2023-05-27,2023,21,MN,Minnesota,5737915,5,Midwest,NA,10,81,NA,NA
2023-06-03,2023,22,MN,Minnesota,5737915,5,Midwest,NA,11,67,NA,NA
2023-06-10,2023,23,MN,Minnesota,5737915,5,Midwest,NA,10,43,NA,NA
2023-06-17,2023,24,MN,Minnesota,5737915,5,Midwest,NA,14,42,NA,NA
2023-06-24,2023,25,MN,Minnesota,5737915,5,Midwest,NA,NA,48,NA,NA
2023-07-01,2023,26,MN,Minnesota,5737915,5,Midwest,NA,NA,35,NA,NA
2023-07-08,2023,27,MN,Minnesota,5737915,5,Midwest,NA,NA,49,NA,NA
2023-07-15,2023,28,MN,Minnesota,5737915,5,Midwest,NA,NA,52,NA,NA
2023-07-22,2023,29,MN,Minnesota,5737915,5,Midwest,NA,12,78,NA,NA
2023-07-29,2023,30,MN,Minnesota,5737915,5,Midwest,NA,NA,60,NA,NA
2023-08-05,2023,31,MN,Minnesota,5737915,5,Midwest,NA,NA,76,NA,NA
2023-08-12,2023,32,MN,Minnesota,5737915,5,Midwest,NA,NA,103,NA,NA
2023-08-19,2023,33,MN,Minnesota,5737915,5,Midwest,NA,NA,116,NA,NA
2023-08-26,2023,34,MN,Minnesota,5737915,5,Midwest,NA,13,176,NA,NA
2023-09-02,2023,35,MN,Minnesota,5737915,5,Midwest,NA,11,171,NA,NA
2023-09-09,2023,36,MN,Minnesota,5737915,5,Midwest,NA,14,176,NA,NA
2023-09-16,2023,37,MN,Minnesota,5737915,5,Midwest,NA,21,209,NA,NA
2023-09-23,2023,38,MN,Minnesota,5737915,5,Midwest,NA,25,254,NA,NA
2023-09-30,2023,39,MN,Minnesota,5737915,5,Midwest,NA,20,260,NA,NA
2023-10-07,2023,40,MN,Minnesota,5737915,5,Midwest,NA,30,260,NA,NA
2023-10-14,2023,41,MN,Minnesota,5737915,5,Midwest,NA,28,276,NA,NA
2023-10-21,2023,42,MN,Minnesota,5737915,5,Midwest,NA,36,285,NA,NA
2023-10-28,2023,43,MN,Minnesota,5737915,5,Midwest,NA,26,268,NA,NA
2023-11-04,2023,44,MN,Minnesota,5737915,5,Midwest,NA,35,216,NA,NA
2023-11-11,2023,45,MN,Minnesota,5737915,5,Midwest,NA,31,293,NA,NA
2023-11-18,2023,46,MN,Minnesota,5737915,5,Midwest,NA,32,385,NA,NA
2023-11-25,2023,47,MN,Minnesota,5737915,5,Midwest,NA,39,350,NA,NA
2023-12-02,2023,48,MN,Minnesota,5737915,5,Midwest,NA,49,450,NA,NA
2023-12-09,2023,49,MN,Minnesota,5737915,5,Midwest,NA,44,447,NA,NA
2023-12-16,2023,50,MN,Minnesota,5737915,5,Midwest,NA,49,502,NA,NA
2023-12-23,2023,51,MN,Minnesota,5737915,5,Midwest,NA,44,530,NA,NA
2023-12-30,2023,52,MN,Minnesota,5737915,5,Midwest,NA,49,597,NA,NA
2024-01-06,2024,1,MN,Minnesota,5741482,5,Midwest,NA,53,539,NA,NA
2024-01-13,2024,2,MN,Minnesota,5741482,5,Midwest,NA,58,475,NA,NA
2024-01-20,2024,3,MN,Minnesota,5741482,5,Midwest,NA,38,344,NA,NA
2024-01-27,2024,4,MN,Minnesota,5741482,5,Midwest,NA,33,305,NA,NA
2024-02-03,2024,5,MN,Minnesota,5741482,5,Midwest,NA,33,269,NA,NA
2024-02-10,2024,6,MN,Minnesota,5741482,5,Midwest,NA,35,219,NA,NA
2024-02-17,2024,7,MN,Minnesota,5741482,5,Midwest,NA,21,245,NA,NA
2024-02-24,2024,8,MN,Minnesota,5741482,5,Midwest,NA,25,190,NA,NA
2024-03-02,2024,9,MN,Minnesota,5741482,5,Midwest,NA,21,169,NA,NA
2024-03-09,2024,10,MN,Minnesota,5741482,5,Midwest,NA,17,166,NA,NA
2024-03-16,2024,11,MN,Minnesota,5741482,5,Midwest,NA,16,129,NA,NA
2024-03-23,2024,12,MN,Minnesota,5741482,5,Midwest,NA,15,122,NA,NA
2024-03-30,2024,13,MN,Minnesota,5741482,5,Midwest,NA,14,107,NA,NA
2024-04-06,2024,14,MN,Minnesota,5741482,5,Midwest,NA,13,95,NA,NA
2024-04-13,2024,15,MN,Minnesota,5741482,5,Midwest,NA,14,87,NA,NA
2024-04-20,2024,16,MN,Minnesota,5741482,5,Midwest,NA,11,61,NA,NA
2024-04-27,2024,17,MN,Minnesota,5741482,5,Midwest,NA,11,59,NA,NA
2024-05-04,2024,18,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-05-11,2024,19,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-05-18,2024,20,MN,Minnesota,5741482,5,Midwest,NA,10,NA,NA,NA
2024-05-25,2024,21,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-06-01,2024,22,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-06-08,2024,23,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-06-15,2024,24,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-06-22,2024,25,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-06-29,2024,26,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-07-06,2024,27,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-07-13,2024,28,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-07-20,2024,29,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-07-27,2024,30,MN,Minnesota,5741482,5,Midwest,NA,11,NA,NA,NA
2024-08-03,2024,31,MN,Minnesota,5741482,5,Midwest,NA,19,NA,NA,NA
2024-08-10,2024,32,MN,Minnesota,5741482,5,Midwest,NA,10,NA,NA,NA
2024-08-17,2024,33,MN,Minnesota,5741482,5,Midwest,NA,25,NA,NA,NA
2024-08-24,2024,34,MN,Minnesota,5741482,5,Midwest,NA,21,NA,NA,NA
2024-08-31,2024,35,MN,Minnesota,5741482,5,Midwest,NA,21,NA,NA,NA
2024-09-07,2024,36,MN,Minnesota,5741482,5,Midwest,NA,14,NA,NA,NA
2024-09-14,2024,37,MN,Minnesota,5741482,5,Midwest,NA,21,NA,NA,NA
2024-09-21,2024,38,MN,Minnesota,5741482,5,Midwest,NA,25,NA,NA,NA
2024-09-28,2024,39,MN,Minnesota,5741482,5,Midwest,NA,26,NA,NA,NA
2024-10-05,2024,40,MN,Minnesota,5741482,5,Midwest,NA,14,NA,NA,NA
2024-10-12,2024,41,MN,Minnesota,5741482,5,Midwest,NA,15,NA,NA,NA
2024-10-19,2024,42,MN,Minnesota,5741482,5,Midwest,NA,19,NA,NA,NA
2024-10-26,2024,43,MN,Minnesota,5741482,5,Midwest,NA,19,NA,NA,NA
2024-11-02,2024,44,MN,Minnesota,5741482,5,Midwest,NA,15,NA,NA,NA
2024-11-09,2024,45,MN,Minnesota,5741482,5,Midwest,NA,10,NA,NA,NA
2024-11-16,2024,46,MN,Minnesota,5741482,5,Midwest,NA,14,NA,NA,NA
2024-11-23,2024,47,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2024-11-30,2024,48,MN,Minnesota,5741482,5,Midwest,NA,NA,NA,NA,NA
2020-01-25,2020,4,MO,Missouri,6154481,7,Central Plains,0,0,NA,NA,NA
2020-02-01,2020,5,MO,Missouri,6154481,7,Central Plains,0,0,NA,NA,NA
2020-02-08,2020,6,MO,Missouri,6154481,7,Central Plains,0,0,NA,NA,NA
2020-02-15,2020,7,MO,Missouri,6154481,7,Central Plains,0,0,NA,NA,NA
2020-02-22,2020,8,MO,Missouri,6154481,7,Central Plains,0,0,NA,NA,NA
2020-02-29,2020,9,MO,Missouri,6154481,7,Central Plains,0,0,NA,NA,NA
2020-03-07,2020,10,MO,Missouri,6154481,7,Central Plains,0,0,NA,NA,NA
2020-03-14,2020,11,MO,Missouri,6154481,7,Central Plains,1,0,NA,NA,NA
2020-03-21,2020,12,MO,Missouri,6154481,7,Central Plains,22,NA,NA,NA,NA
2020-03-28,2020,13,MO,Missouri,6154481,7,Central Plains,394,18,NA,NA,NA
2020-04-04,2020,14,MO,Missouri,6154481,7,Central Plains,1316,57,NA,NA,NA
2020-04-11,2020,15,MO,Missouri,6154481,7,Central Plains,1684,99,NA,NA,NA
2020-04-18,2020,16,MO,Missouri,6154481,7,Central Plains,1572,94,NA,NA,NA
2020-04-25,2020,17,MO,Missouri,6154481,7,Central Plains,1248,134,NA,NA,NA
2020-05-02,2020,18,MO,Missouri,6154481,7,Central Plains,1359,123,NA,NA,NA
2020-05-09,2020,19,MO,Missouri,6154481,7,Central Plains,1781,126,NA,NA,NA
2020-05-16,2020,20,MO,Missouri,6154481,7,Central Plains,1049,93,NA,NA,NA
2020-05-23,2020,21,MO,Missouri,6154481,7,Central Plains,1155,80,NA,NA,NA
2020-05-30,2020,22,MO,Missouri,6154481,7,Central Plains,1333,59,NA,NA,NA
2020-06-06,2020,23,MO,Missouri,6154481,7,Central Plains,1469,55,NA,NA,NA
2020-06-13,2020,24,MO,Missouri,6154481,7,Central Plains,1387,46,NA,NA,NA
2020-06-20,2020,25,MO,Missouri,6154481,7,Central Plains,1583,45,NA,NA,NA
2020-06-27,2020,26,MO,Missouri,6154481,7,Central Plains,2404,43,NA,NA,NA
2020-07-04,2020,27,MO,Missouri,6154481,7,Central Plains,2762,42,NA,NA,NA
2020-07-11,2020,28,MO,Missouri,6154481,7,Central Plains,3449,43,NA,NA,NA
2020-07-18,2020,29,MO,Missouri,6154481,7,Central Plains,4387,49,NA,NA,NA
2020-07-25,2020,30,MO,Missouri,6154481,7,Central Plains,6778,89,NA,NA,NA
